person_id,slug,display_name,address,status,role,roles,tags,domains,holder_token_count,delegated_token_count,active_votes,votes_count,attendance_pct,like_pct,proposals_authored_count,votes_cast_count,eth_received,usdc_received,gnars_received,fungible_transfer_count,nft_received_count,member_url,farcaster,github,authored_proposals,owned_projects,related_projects,notes
0x3b9f...2589,0x3b9f-2589,0x3b9f...2589,0x3b9f47629cd4d5903cf3eb897aac4f6b41dd2589,active,community member,,delegate|holder,,1,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x3b9f47629cd4d5903cf3eb897aac4f6b41dd2589,,,,,,
0x3ba5...d62e,0x3ba5-d62e,0x3ba5...d62e,0x3ba53cea97bfff5a303ffc66dc4f390383bcd62e,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x3ba53cea97bfff5a303ffc66dc4f390383bcd62e,,,,,,
0x3c90...5e3b,0x3c90-5e3b,0x3c90...5e3b,0x3c9001bae3f82a0b50197a5ef46b1c5a5a9d5e3b,active,community member,,delegate|holder,,1,1,1,0,0,0,0,7,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x3c9001bae3f82a0b50197a5ef46b1c5a5a9d5e3b,,,,,,
0x3ca9...24eb,0x3ca9-24eb,0x3ca9...24eb,0x3ca92d91d27cf725c0fd3c3929e8f5f8c56424eb,active,community member,,delegate|holder,,1,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x3ca92d91d27cf725c0fd3c3929e8f5f8c56424eb,,,,,,
0x3e67...0976,0x3e67-0976,0x3e67...0976,0x3e6791170d9514be84b5a1c17c217a0bffc60976,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x3e6791170d9514be84b5a1c17c217a0bffc60976,,,,,,
0x3f1a...9e86,0x3f1a-9e86,0x3f1a...9e86,0x3f1a84e53bf6a7db9891872c22ad7d2be3989e86,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x3f1a84e53bf6a7db9891872c22ad7d2be3989e86,,,,,,
0x3fc4...2037,0x3fc4-2037,0x3fc4...2037,0x3fc40fe59c22e8f1b4567e48d4bead6a22dd2037,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x3fc40fe59c22e8f1b4567e48d4bead6a22dd2037,,,,,,
0x3fe7...e011,0x3fe7-e011,0x3fe7...e011,0x3fe75c470075493239e50a6db1e823e4ac25e011,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x3fe75c470075493239e50a6db1e823e4ac25e011,,,,,,
0x4005...7150,0x4005-7150,0x4005...7150,0x4005470902ba4113d8d92e6ab4413c6142dc7150,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4005470902ba4113d8d92e6ab4413c6142dc7150,,,,,,
0x404c...9c96,0x404c-9c96,0x404c...9c96,0x404c5b810e2cf04b82115bf93fa9cce8dac09c96,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x404c5b810e2cf04b82115bf93fa9cce8dac09c96,,,,,,
0x4298...9969,0x4298-9969,0x4298...9969,0x4298e663517593284ad4fe199b21815bd48a9969,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4298e663517593284ad4fe199b21815bd48a9969,,,,,,
0x4299...34c1,0x4299-34c1,0x4299...34c1,0x4299754cae3d536b97c38f96ba5dd524966334c1,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4299754cae3d536b97c38f96ba5dd524966334c1,,,,,,
0x42e6...ca26,0x42e6-ca26,0x42e6...ca26,0x42e62e421bedf2469826879ec1a0574d7d3cca26,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x42e62e421bedf2469826879ec1a0574d7d3cca26,,,,,,
0x43fe...6785,0x43fe-6785,0x43fe...6785,0x43fecdbeba28503c303360672c5f05825f306785,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x43fecdbeba28503c303360672c5f05825f306785,,,,,,
0x4492...2db5,0x4492-2db5,0x4492...2db5,0x4492ecacb5da5d933af0e55eedad4383bf8d2db5,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4492ecacb5da5d933af0e55eedad4383bf8d2db5,,,,,,
0x4637...b524,0x4637-b524,0x4637...b524,0x463757f957f3bc482cd7af877565f90333c4b524,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x463757f957f3bc482cd7af877565f90333c4b524,,,,,,
0x46c6...b46c,0x46c6-b46c,0x46c6...b46c,0x46c6a1f1347bb8740a222fb36587ef7b38cdb46c,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x46c6a1f1347bb8740a222fb36587ef7b38cdb46c,,,,,,
0x471c...0d79,0x471c-0d79,0x471c...0d79,0x471c3d673584b39d9443652ee47aae7f94670d79,active,community member,,delegate|holder,,1,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x471c3d673584b39d9443652ee47aae7f94670d79,,,,,,
0x4937...d578,0x4937-d578,0x4937...d578,0x49375ce55a19c2ad51e42ca593a1c2127bebd578,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x49375ce55a19c2ad51e42ca593a1c2127bebd578,,,,,,
0x494e...097f,0x494e-097f,0x494e...097f,0x494eaa55ecf6310658b8fc004b0888dcb698097f,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x494eaa55ecf6310658b8fc004b0888dcb698097f,,,,,,
0x4965...9b30,0x4965-9b30,0x4965...9b30,0x496505251a17845a2714a0d89e91475dc1d79b30,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x496505251a17845a2714a0d89e91475dc1d79b30,,,,,,
0x49b4...ace2,0x49b4-ace2,0x49b4...ace2,0x49b41d9695f32531748d1a36c2074b98c447ace2,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x49b41d9695f32531748d1a36c2074b98c447ace2,,,,,,
0x4bb4...e7e3,0x4bb4-e7e3,0x4bb4...e7e3,0x4bb45b82da746b596e1fedf6a90bd0f8194ae7e3,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4bb45b82da746b596e1fedf6a90bd0f8194ae7e3,,,,,,
0x4bf8...bcc0,0x4bf8-bcc0,0x4bf8...bcc0,0x4bf88042de0220647acb314af3c5f310aec3bcc0,active,community member,,delegate|holder,,1,1,1,8,8,100,0,5,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4bf88042de0220647acb314af3c5f310aec3bcc0,,,,,,
0x4bfa...a4ec,0x4bfa-a4ec,0x4bfa...a4ec,0x4bfae84db65b77775ecd9de229f627e57928a4ec,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4bfae84db65b77775ecd9de229f627e57928a4ec,,,,,,
0x4bfc...c949,0x4bfc-c949,0x4bfc...c949,0x4bfcfac1b28aad45c3696488e4806d0cb9c3c949,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4bfcfac1b28aad45c3696488e4806d0cb9c3c949,,,,,,
0x4c0e...1e43,0x4c0e-1e43,0x4c0e...1e43,0x4c0e4cc1da881930655bf3061e24a9b0f71e1e43,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4c0e4cc1da881930655bf3061e24a9b0f71e1e43,,,,,,
0x4d1f...9206,0x4d1f-9206,0x4d1f...9206,0x4d1fd46f87449ffe235e3fce21df8a9bf8bd9206,active,community member,,delegate|holder,,1,1,1,15,15,80,0,8,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4d1fd46f87449ffe235e3fce21df8a9bf8bd9206,,,,,,
0x4d6d...3c12,0x4d6d-3c12,0x4d6d...3c12,0x4d6db6c7115a1c60d42a0c635a4455d2a1813c12,active,community member,,delegate|holder,,1,1,1,5,5,100,0,3,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4d6db6c7115a1c60d42a0c635a4455d2a1813c12,,,,,,
0x4dd5...b41d,0x4dd5-b41d,0x4dd5...b41d,0x4dd5dd7dee89ed216e031fb93e7919f5a7adb41d,active,community member,,delegate|holder,,1,1,1,1,1,100,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4dd5dd7dee89ed216e031fb93e7919f5a7adb41d,,,,,,
0x4e5f...ae5b,0x4e5f-ae5b,0x4e5f...ae5b,0x4e5fa8291556059c414ea39fd8dbb57d6b33ae5b,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4e5fa8291556059c414ea39fd8dbb57d6b33ae5b,,,,,,
0x4e6f...f599,0x4e6f-f599,0x4e6f...f599,0x4e6fdf035239c19fc49d91056f6ec29a3689f599,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4e6fdf035239c19fc49d91056f6ec29a3689f599,,,,,,
0x4fba...9bc0,0x4fba-9bc0,0x4fba...9bc0,0x4fba94363621a3b86417d6d0b2819583263a9bc0,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x4fba94363621a3b86417d6d0b2819583263a9bc0,,,,,,
0x5016...4325,0x5016-4325,0x5016...4325,0x5016c719acf8f5c61ae4a8ec33453b686c1c4325,active,community member,,delegate|holder,,1,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5016c719acf8f5c61ae4a8ec33453b686c1c4325,,,,,,
0x503a...9244,0x503a-9244,0x503a...9244,0x503a5161d1c5d9d82bf35a4c80da0c3ad72d9244,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x503a5161d1c5d9d82bf35a4c80da0c3ad72d9244,,,,,,
0x506d...fcb0,0x506d-fcb0,0x506d...fcb0,0x506d092783809b5760634cbc3c58b0025118fcb0,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x506d092783809b5760634cbc3c58b0025118fcb0,,,,,,
0x508d...5ccc,0x508d-5ccc,0x508d...5ccc,0x508dd44ff3404e618d430d4562c3773b073a5ccc,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x508dd44ff3404e618d430d4562c3773b073a5ccc,,,,,,
0x5174...a897,0x5174-a897,0x5174...a897,0x51742200aa68e998a5e9629426a56e3397fea897,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x51742200aa68e998a5e9629426a56e3397fea897,,,,,,
0x5197...b305,0x5197-b305,0x5197...b305,0x51976040dba81431c50caf1113e271c3f2bcb305,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x51976040dba81431c50caf1113e271c3f2bcb305,,,,,,
0x51b9...d544,0x51b9-d544,0x51b9...d544,0x51b930641da9482e392848389f23ddc279f2d544,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x51b930641da9482e392848389f23ddc279f2d544,,,,,,
0x51db...6982,0x51db-6982,0x51db...6982,0x51db76e1a34db3216d39077b5fad69f02feb6982,active,community member,,delegate|holder,,1,1,1,0,0,0,0,2,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x51db76e1a34db3216d39077b5fad69f02feb6982,,,,,,
0x533d...ae6a,0x533d-ae6a,0x533d...ae6a,0x533d84fcbaabfd9249802e8b0d54a2005246ae6a,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x533d84fcbaabfd9249802e8b0d54a2005246ae6a,,,,,,
0x535d...fac1,0x535d-fac1,0x535d...fac1,0x535d4ef3d44aa2447eaab3ff076dcda5e17cfac1,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x535d4ef3d44aa2447eaab3ff076dcda5e17cfac1,,,,,,
0x5367...a926,0x5367-a926,0x5367...a926,0x536779e28c5a74401334809ca8affa4cafcaa926,active,community member,,delegate|holder,,1,1,1,3,3,100,0,3,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x536779e28c5a74401334809ca8affa4cafcaa926,,,,,,
0x53ae...7f05,0x53ae-7f05,0x53ae...7f05,0x53aea1ec0a7ca04eb4463984a7da085f35697f05,active,community member,,delegate|holder,,1,1,1,1,1,100,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x53aea1ec0a7ca04eb4463984a7da085f35697f05,,,,,,
0x543d...b036,0x543d-b036,0x543d...b036,0x543d53d6f6d15adb6b6c54ce2c4c28a5f2ccb036,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x543d53d6f6d15adb6b6c54ce2c4c28a5f2ccb036,,,,,,
0x5484...0771,0x5484-0771,0x5484...0771,0x54845fabac4950284291eed95504b5e711fa0771,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x54845fabac4950284291eed95504b5e711fa0771,,,,,,
0x548a...f5f1,0x548a-f5f1,0x548a...f5f1,0x548a6d55dcf54e8701d63a3bc196a4a86f55f5f1,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x548a6d55dcf54e8701d63a3bc196a4a86f55f5f1,,,,,,
0x5494...0a52,0x5494-0a52,0x5494...0a52,0x549418604d15df787eb24ca47f1f02fcf1600a52,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x549418604d15df787eb24ca47f1f02fcf1600a52,,,,,,
0x54be...78da,0x54be-78da,0x54be...78da,0x54be9c677e243572ab91ada065ceed12b7e578da,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x54be9c677e243572ab91ada065ceed12b7e578da,,,,,,
0x5594...18c1,0x5594-18c1,0x5594...18c1,0x55948d9fc9212bb0d0602a8cf56954fe8ced18c1,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x55948d9fc9212bb0d0602a8cf56954fe8ced18c1,,,,,,
0x55a5...7058,0x55a5-7058,0x55a5...7058,0x55a5705453ee82c742274154136fce8149597058,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x55a5705453ee82c742274154136fce8149597058,,,,,,
0x56c0...5515,0x56c0-5515,0x56c0...5515,0x56c012a0d1e338a605a41b0a6af7730137f05515,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x56c012a0d1e338a605a41b0a6af7730137f05515,,,,,,
0x58fe...5f1b,0x58fe-5f1b,0x58fe...5f1b,0x58fe5a3be41361d0af7dd824fd0ce686b41b5f1b,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x58fe5a3be41361d0af7dd824fd0ce686b41b5f1b,,,,,,
0x5925...64cb,0x5925-64cb,0x5925...64cb,0x59252640d45a54ceaa1e32dac6dc3082acb064cb,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x59252640d45a54ceaa1e32dac6dc3082acb064cb,,,,,,
0x59e7...032b,0x59e7-032b,0x59e7...032b,0x59e7afd1c4246f28bdf2323016098b9be03d032b,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x59e7afd1c4246f28bdf2323016098b9be03d032b,,,,,,
0x5b28...f8f1,0x5b28-f8f1,0x5b28...f8f1,0x5b28a32aa9f4a287af55f3e5a408523a0c21f8f1,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5b28a32aa9f4a287af55f3e5a408523a0c21f8f1,,,,,,
0x5b6b...31eb,0x5b6b-31eb,0x5b6b...31eb,0x5b6bd51e67a40aebfeb0bb1eb3d07cb97edc31eb,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5b6bd51e67a40aebfeb0bb1eb3d07cb97edc31eb,,,,,,
0x5b70...df57,0x5b70-df57,0x5b70...df57,0x5b705164a2e3579dd7e2c1a0ac8332ae53ebdf57,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5b705164a2e3579dd7e2c1a0ac8332ae53ebdf57,,,,,,
0x5c8f...e6ae,0x5c8f-e6ae,0x5c8f...e6ae,0x5c8f77be6639cbd5b669e409c610926cc4e0e6ae,active,community member,,delegate|holder,,1,1,1,1,1,100,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5c8f77be6639cbd5b669e409c610926cc4e0e6ae,,,,,,
0x5ce5...f92f,0x5ce5-f92f,0x5ce5...f92f,0x5ce561e048d2cd64523d6316228f97bd2537f92f,active,community member,,delegate|holder,,1,1,1,0,0,0,0,8,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5ce561e048d2cd64523d6316228f97bd2537f92f,,,,,,
0x5d51...c5a3,0x5d51-c5a3,0x5d51...c5a3,0x5d516b07fb75198ab70d06167a96468af4e5c5a3,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5d516b07fb75198ab70d06167a96468af4e5c5a3,,,,,,
0x5d69...6134,0x5d69-6134,0x5d69...6134,0x5d69c42a3a481d0ccfd88cfa8a2a08e2bf456134,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5d69c42a3a481d0ccfd88cfa8a2a08e2bf456134,,,,,,
0x5d99...2dc7,0x5d99-2dc7,0x5d99...2dc7,0x5d997c885398b1adbb1825fdce3ec8a18a6f2dc7,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5d997c885398b1adbb1825fdce3ec8a18a6f2dc7,,,,,,
0x5da4...c66a,0x5da4-c66a,0x5da4...c66a,0x5da452f3b314543bf9009780a1dbc016ae54c66a,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5da452f3b314543bf9009780a1dbc016ae54c66a,,,,,,
0x5dbc...2543,0x5dbc-2543,0x5dbc...2543,0x5dbc319948f738bba83d9847a0b5f230b8b12543,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5dbc319948f738bba83d9847a0b5f230b8b12543,,,,,,
0x5df2...7542,0x5df2-7542,0x5df2...7542,0x5df20eccbf0587cdf506d70c944dea4819727542,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5df20eccbf0587cdf506d70c944dea4819727542,,,,,,
0x5e09...c634,0x5e09-c634,0x5e09...c634,0x5e0936b2d7f151d02813aace33e545b970d9c634,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5e0936b2d7f151d02813aace33e545b970d9c634,,,,,,
0x5e36...60b8,0x5e36-60b8,0x5e36...60b8,0x5e36c20019318e68376d57c55bfe1248315c60b8,active,community member,,delegate|holder,,1,1,1,3,3,100,0,4,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5e36c20019318e68376d57c55bfe1248315c60b8,,,,,,
0x5e87...539f,0x5e87-539f,0x5e87...539f,0x5e876c81b1a6e341896120fc40478be6b906539f,active,community member,,delegate|holder,,1,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5e876c81b1a6e341896120fc40478be6b906539f,,,,,,
0x5f6c...0acb,0x5f6c-0acb,0x5f6c...0acb,0x5f6c50f7f69a5e76432686e9c5d46777e1f90acb,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5f6c50f7f69a5e76432686e9c5d46777e1f90acb,,,,,,
0x5f7a...db88,0x5f7a-db88,0x5f7a...db88,0x5f7a8fb8cc29e795ba19191dd74d69a90cdadb88,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x5f7a8fb8cc29e795ba19191dd74d69a90cdadb88,,,,,,
0x6017...1f1d,0x6017-1f1d,0x6017...1f1d,0x601729acddb9e966822a90de235d494647691f1d,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x601729acddb9e966822a90de235d494647691f1d,,,,,,
0x6140...31eb,0x6140-31eb,0x6140...31eb,0x61407df0a79fd0372500aa0b569e26cb2e3531eb,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x61407df0a79fd0372500aa0b569e26cb2e3531eb,,,,,,
0x616a...1bf0,0x616a-1bf0,0x616a...1bf0,0x616a2336ec93acdd1caa8ca17732285f34331bf0,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x616a2336ec93acdd1caa8ca17732285f34331bf0,,,,,,
0x61f9...ca22,0x61f9-ca22,0x61f9...ca22,0x61f9e0c45b5a8f729b0a52c8cb4cc67e23c6ca22,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x61f9e0c45b5a8f729b0a52c8cb4cc67e23c6ca22,,,,,,
0x6217...f0d4,0x6217-f0d4,0x6217...f0d4,0x6217e13578d8f88f3729c1394293c885c275f0d4,active,community member,,delegate|holder,,1,1,1,1,1,100,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x6217e13578d8f88f3729c1394293c885c275f0d4,,,,,,
0x6253...f369,0x6253-f369,0x6253...f369,0x62531ad74ac925f87e0a8b57ddfec839cd28f369,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x62531ad74ac925f87e0a8b57ddfec839cd28f369,,,,,,
0x633e...b31e,0x633e-b31e,0x633e...b31e,0x633ed6e552da2cd04773a6d5aed32fb5974fb31e,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x633ed6e552da2cd04773a6d5aed32fb5974fb31e,,,,,,
0x63e9...5f71,0x63e9-5f71,0x63e9...5f71,0x63e958ebe3d13869593c6e78427d80f176255f71,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x63e958ebe3d13869593c6e78427d80f176255f71,,,,,,
0x63fc...198e,0x63fc-198e,0x63fc...198e,0x63fcd3d9394f08c271771292424c6b2a4a4b198e,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x63fcd3d9394f08c271771292424c6b2a4a4b198e,,,,,,
0x6473...fb45,0x6473-fb45,0x6473...fb45,0x64739640e38f55e6bf1e72a3b10405395f71fb45,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x64739640e38f55e6bf1e72a3b10405395f71fb45,,,,,,
0x647b...da03,0x647b-da03,0x647b...da03,0x647bb75f8a41288f77c57afcc8e9cfc8cf38da03,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x647bb75f8a41288f77c57afcc8e9cfc8cf38da03,,,,,,
0x64be...545b,0x64be-545b,0x64be...545b,0x64be76fe791b6de4d8599cede17df0d7a78c545b,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x64be76fe791b6de4d8599cede17df0d7a78c545b,,,,,,
0x651b...b16f,0x651b-b16f,0x651b...b16f,0x651b1ba616a550090a43e835728946b871a6b16f,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x651b1ba616a550090a43e835728946b871a6b16f,,,,,,
0x659a...5375,0x659a-5375,0x659a...5375,0x659a364365d5fb3f18f2c7b9e038d276ae255375,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x659a364365d5fb3f18f2c7b9e038d276ae255375,,,,,,
0x67b2...0e47,0x67b2-0e47,0x67b2...0e47,0x67b21e92356b4fab606d04af31c585f9aebf0e47,active,community member,,delegate|holder,,1,1,1,0,0,0,0,4,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x67b21e92356b4fab606d04af31c585f9aebf0e47,,,,,,
0x6837...56f6,0x6837-56f6,0x6837...56f6,0x6837047f46da1d5d9a79846b25810b92adf456f6,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x6837047f46da1d5d9a79846b25810b92adf456f6,,,,,,
0x683c...ff1e,0x683c-ff1e,0x683c...ff1e,0x683c3ac15e4e024e1509505b9a8f3f7b1a1cff1e,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x683c3ac15e4e024e1509505b9a8f3f7b1a1cff1e,,,,,,
0x686a...80ed,0x686a-80ed,0x686a...80ed,0x686a1b34bd2a22d809826dc632c8476756cc80ed,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x686a1b34bd2a22d809826dc632c8476756cc80ed,,,,,,
0x6876...aa48,0x6876-aa48,0x6876...aa48,0x6876c84ea318e5cfc90589742afcb94c50efaa48,active,community member,,delegate|holder,,1,1,1,4,4,50,0,2,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x6876c84ea318e5cfc90589742afcb94c50efaa48,,,,,,
0x68f2...8379,0x68f2-8379,0x68f2...8379,0x68f272fcaae074cb33e68d88a32c325ed0df8379,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0x68f272fcaae074cb33e68d88a32c325ed0df8379,,,,,,
